SEQ	Code	Version	Class_Kind	Usage_Kind	Super_Class	Label	REF	Children_count	Descendant_count	PATH
15500	V79.09	2019	category		V79.0	Driver injured in collision with other and unspecified motor vehicles in nontraffic accident (During unspecified activity)				
15501	V79.1	2019	category		V79	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15502	V79.10	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in sports activity)				
15503	V79.11	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in leisure activity)				
15504	V79.12	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While working for income)				
15505	V79.13	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in other types of work)				
15506	V79.14	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15507	V79.18	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in other specified activities)				
15508	V79.19	2019	category		V79.1	Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident (During unspecified activity)				
15509	V79.2	2019	category		V79	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15510	V79.20	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in sports activity)				
15511	V79.21	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in leisure activity)				
15512	V79.22	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While working for income)				
15513	V79.23	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in other types of work)				
15514	V79.24	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15515	V79.28	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (While engaged in other specified activities)				
15516	V79.29	2019	category		V79.2	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident (During unspecified activity)				
15517	V79.3	2019	category		V79	Bus occupant [any] injured in unspecified nontraffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15518	V79.30	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While engaged in sports activity)				
15519	V79.31	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While engaged in leisure activity)				
15520	V79.32	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While working for income)				
15521	V79.33	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While engaged in other types of work)				
15522	V79.34	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15523	V79.38	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (While engaged in other specified activities)				
15524	V79.39	2019	category		V79.3	Bus occupant [any] injured in unspecified nontraffic accident (During unspecified activity)				
15525	V79.4	2019	category		V79	Driver injured in collision with other and unspecified motor vehicles in traffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15526	V79.40	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in sports activity)				
15527	V79.41	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in leisure activity)				
15528	V79.42	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While working for income)				
15529	V79.43	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other types of work)				
15530	V79.44	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15531	V79.48	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other specified activities)				
15532	V79.49	2019	category		V79.4	Driver injured in collision with other and unspecified motor vehicles in traffic accident (During unspecified activity)				
15533	V79.5	2019	category		V79	Passenger injured in collision with other and unspecified motor vehicles in traffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15534	V79.50	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in sports activity)				
15535	V79.51	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in leisure activity)				
15536	V79.52	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While working for income)				
15537	V79.53	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other types of work)				
15538	V79.54	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15539	V79.58	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other specified activities)				
15540	V79.59	2019	category		V79.5	Passenger injured in collision with other and unspecified motor vehicles in traffic accident (During unspecified activity)				
15541	V79.6	2019	category		V79	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15542	V79.60	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in sports activity)				
15543	V79.61	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in leisure activity)				
15544	V79.62	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While working for income)				
15545	V79.63	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other types of work)				
15546	V79.64	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While resting, sleeping, eating or engaging in other vital activities)				
15547	V79.68	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (While engaged in other specified activities)				
15548	V79.69	2019	category		V79.6	Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident (During unspecified activity)				
15549	V79.8	2019	category		V79	Bus occupant [any] injured in other specified transport accidents		0	0	ICD10 2019~XX~V01-X59~V01-V99~V70-V79~V79
15550	V79.80	2019	category		V79.8	Bus occupant [any] injured in other specified transport accidents (While engaged in sports activity)				
15551	V79.81	2019	category		V79.8	Bus occupant [any] injured in other specified transport accidents (While engaged in leisure activity)				
15552	V79.82	2019	category		V79.8	Bus occupant [any] injured in other specified transport accidents (While working for income)				
